GEOID,scag_coverage_pct,scag_parcel_count,lac_coverage_pct,lac_parcel_count,coverage_diff
060376041012,0.0,0,0.0,0,0.0
060376041013,3.04,5,4.51,8,1.4699999999999998
060376041021,5.92,22,9.33,34,3.41
060376041022,6.18,25,9.49,41,3.3100000000000005
060376042001,14.71,19,29.07,23,14.36
060376042002,0.13,1,1.99,7,1.8599999999999999
060376042003,2.21,4,3.59,7,1.38
060376042004,8.05,18,12.67,32,4.619999999999999
060376099001,4.33,10,2.36,5,1.9700000000000002
060376099002,2.02,9,16.01,33,13.990000000000002
060376200011,1.84,8,20.89,12,19.05
060376200012,6.02,8,7.88,8,1.8600000000000003
060376200013,0.63,2,0.0,0,0.63
060376200021,0.41,2,6.72,21,6.31
060376200022,2.68,4,29.26,77,26.580000000000002
060376200023,2.82,7,9.14,5,6.32
060376201011,53.36,47,1.2,4,52.16
060376201012,0.23,2,0.35,2,0.11999999999999997
060376201013,2.75,12,0.66,3,2.09
060376201021,16.1,65,15.96,67,0.14000000000000057
060376201022,15.28,30,33.36,105,18.08
060376201023,5.57,17,1.44,5,4.130000000000001
060376202011,1.77,8,0.82,3,0.9500000000000001
060376202012,10.52,37,6.71,16,3.8099999999999996
060376203011,3.05,2,3.62,3,0.5700000000000003
060376203012,0.0,0,0.0,0,0.0
060376203013,0.0,0,0.0,0,0.0
060376203014,0.0,0,0.0,0,0.0
060376203031,7.3,26,9.27,35,1.9699999999999998
060376203032,5.16,31,9.56,48,4.4
060376203033,0.0,0,2.02,4,2.02
060376203034,0.0,0,0.07,1,0.07
060376203051,6.97,28,4.27,15,2.7
060376203052,0.49,5,0.35,4,0.14
060376203053,10.17,33,4.8,15,5.37
060376203054,0.0,0,0.0,0,0.0
060376203055,0.54,2,0.55,2,0.010000000000000009
060376203056,17.09,43,37.73,78,20.639999999999997
060376203057,0.0,0,0.0,0,0.0
060376204001,19.79,37,23.96,57,4.170000000000002
060376204002,1.86,2,2.89,4,1.03
060376204003,0.0,0,0.0,0,0.0
060376204004,18.45,6,15.08,9,3.369999999999999
060376205011,0.0,0,0.0,0,0.0
060376205012,0.5,2,3.4,3,2.9
060376205013,12.35,24,11.44,23,0.9100000000000001
060376205014,0.0,0,0.0,0,0.0
060376205015,0.0,0,0.0,0,0.0
060376205016,0.43,3,10.08,7,9.65
060376205211,0.0,0,0.0,0,0.0
060376205212,5.78,11,5.96,11,0.17999999999999972
060376205213,11.98,14,12.43,15,0.4499999999999993
060376205214,0.0,0,0.0,0,0.0
060376205221,12.18,17,15.58,21,3.4000000000000004
060376205222,0.0,0,0.0,0,0.0
060376205223,4.87,11,4.87,11,0.0
060376206011,37.45,34,26.26,33,11.190000000000001
060376206012,5.65,14,6.13,16,0.47999999999999954
060376206013,0.0,0,0.0,0,0.0
060376206014,9.28,23,8.86,21,0.41999999999999993
060376206021,3.48,6,3.22,6,0.2599999999999998
060376206022,1.62,3,1.62,3,0.0
060376206023,0.64,2,1.63,4,0.9899999999999999
060376206024,0.9,2,0.9,2,0.0
060376206025,0.0,0,0.4,1,0.4
060376207011,5.95,11,5.95,12,0.0
060376207012,11.91,45,10.12,45,1.790000000000001
060376207013,5.71,21,6.19,23,0.4800000000000004
060376207014,3.47,5,3.47,5,0.0
060376207031,0.0,0,0.19,1,0.19
060376207032,3.09,13,3.64,14,0.5500000000000003
060376207033,0.0,0,0.0,0,0.0
060376207041,0.0,0,0.0,0,0.0
060376207042,0.0,0,0.0,1,0.0
060376208011,5.44,16,5.89,18,0.4499999999999993
060376208012,1.08,1,1.08,1,0.0
060376208013,0.98,1,0.0,0,0.98
060376208014,1.96,4,3.46,7,1.5
060376208015,0.0,0,0.0,0,0.0
060376208021,6.2,13,9.38,19,3.1800000000000006
060376208022,0.0,0,0.0,0,0.0
060376208023,4.95,12,7.86,17,2.91
060376209011,7.4,26,9.74,41,2.34
060376209012,3.09,5,7.78,7,4.69
060376209013,0.81,2,1.33,4,0.52
060376209041,7.22,34,8.57,43,1.3500000000000005
060376209042,3.72,8,4.54,12,0.8199999999999998
060376209043,0.0,0,0.0,0,0.0
060376210011,9.28,21,11.66,29,2.380000000000001
060376210012,7.57,18,49.0,59,41.43
060376210013,9.74,18,13.44,30,3.6999999999999993
060376210051,1.53,4,2.31,6,0.78
060376210052,5.97,35,55.42,148,49.45
060376210053,0.52,4,0.6,5,0.07999999999999996
060376210054,0.0,0,0.0,0,0.0
060376210055,0.0,0,0.46,1,0.46
060376210056,0.72,6,1.4,9,0.6799999999999999
060376211021,10.33,44,12.52,53,2.1899999999999995
060376211022,5.82,28,6.13,31,0.3099999999999996
060376211041,12.45,46,19.25,67,6.800000000000001
060376211042,9.09,31,63.98,97,54.89
060376211043,2.25,8,5.16,14,2.91
060376211044,3.02,15,3.44,21,0.41999999999999993
060376211045,0.0,0,0.24,1,0.24
060376212011,15.71,13,4.46,4,11.25
060376212012,0.0,0,0.0,0,0.0
060376212013,4.7,30,4.22,28,0.4800000000000004
060376212041,21.64,14,0.27,2,21.37
060376212042,13.9,29,15.33,29,1.4299999999999997
060376212043,15.65,15,17.66,22,2.01
060376213011,11.35,30,11.62,30,0.2699999999999996
060376213012,6.77,21,6.39,20,0.3799999999999999
060376213013,0.0,0,0.0,0,0.0
060376213014,2.27,12,2.61,15,0.33999999999999986
060376213241,0.63,3,1.68,6,1.0499999999999998
060376213242,11.95,30,15.09,38,3.1400000000000006
060376213243,6.2,12,8.4,16,2.2
060376213261,24.93,93,23.5,98,1.4299999999999997
060376213262,3.36,9,3.69,11,0.33000000000000007
060376213263,9.14,24,10.43,26,1.2899999999999991
060376214001,12.99,40,27.65,45,14.659999999999998
060376214002,4.59,12,4.59,12,0.0
060376214003,0.78,2,0.48,1,0.30000000000000004
060376214004,4.42,16,3.81,15,0.6099999999999999
060376500011,3.13,5,4.33,7,1.2000000000000002
060376500012,27.32,13,8.87,17,18.450000000000003
060376500013,1.19,6,1.99,12,0.8
060376500014,0.64,1,1.13,2,0.4899999999999999
060376500015,0.0,0,0.0,0,0.0
060376500031,4.6,4,6.05,6,1.4500000000000002
060376500032,1.7,3,1.7,3,0.0
060376500041,3.0,2,3.05,3,0.04999999999999982
060376500042,0.0,0,0.0,0,0.0
060376500043,1.72,3,2.78,4,1.0599999999999998
060376500044,2.87,2,2.87,2,0.0
060376501011,8.06,19,5.91,17,2.1500000000000004
060376501012,6.55,8,9.49,11,2.9400000000000004
060376501013,1.3,4,3.66,9,2.3600000000000003
060376501014,6.25,2,8.93,3,2.6799999999999997
060376501021,0.0,0,0.0,0,0.0
060376501022,3.26,7,7.36,26,4.1000000000000005
060376502001,1.41,2,2.22,3,0.8100000000000003
060376502002,1.32,2,1.32,2,0.0
060376502003,2.48,5,3.91,7,1.4300000000000002
060376502004,1.82,12,18.95,60,17.13
060376503001,13.3,5,13.53,6,0.22999999999999865
060376503002,7.71,5,9.89,10,2.1800000000000006
060376503003,9.19,6,10.89,9,1.700000000000001
060376503004,6.07,8,7.69,12,1.62
060376503005,12.28,23,13.65,26,1.370000000000001
060376504011,7.08,9,14.63,23,7.550000000000001
060376504012,0.0,0,0.0,0,0.0
060376504013,0.0,0,2.7,4,2.7
060376504014,2.0,4,2.76,7,0.7599999999999998
060376504015,4.18,4,6.32,12,2.1400000000000006
060376505011,1.45,3,2.52,5,1.07
060376505012,0.0,0,0.0,0,0.0
060376505013,10.13,3,10.62,4,0.48999999999999844
060376505021,0.21,1,0.3,2,0.09
060376505022,4.83,4,4.83,4,0.0
060376506031,0.52,2,0.52,2,0.0
060376506032,2.22,2,0.0,1,2.22
060376506041,19.57,5,15.14,4,4.43
060376506042,0.0,0,0.0,0,0.0
060376506043,8.4,5,100.0,80,91.6
060376506044,26.49,15,43.99,16,17.500000000000004
060376506051,11.1,13,9.85,12,1.25
060376506061,22.42,21,72.13,52,49.709999999999994
060376506062,20.36,13,27.12,20,6.760000000000002
060376506071,20.01,16,6.95,12,13.060000000000002
060376507011,1.0,1,1.54,2,0.54
060376507012,50.41,66,95.72,92,45.31
060376507021,2.28,6,1.65,5,0.6299999999999999
060376507022,0.0,0,0.0,0,0.0
060376507023,1.36,2,1.36,2,0.0
060376508011,0.85,2,4.05,4,3.1999999999999997
060376508012,0.0,0,29.06,5,29.06
060376508021,0.0,0,0.0,0,0.0
060376508022,0.47,1,1.15,3,0.6799999999999999
060376509011,0.91,2,5.29,10,4.38
060376509012,1.33,14,40.87,59,39.54
060376509013,2.83,10,8.67,44,5.84
060376509014,30.76,134,37.22,170,6.459999999999997
060376509031,4.62,16,7.89,28,3.2699999999999996
060376509032,0.69,1,0.71,2,0.020000000000000018
060376509033,0.23,1,2.49,3,2.2600000000000002
060376509041,6.52,5,6.52,5,0.0
060376509042,3.51,9,8.2,17,4.6899999999999995
060376510011,4.97,5,2.66,2,2.3099999999999996
060376510012,0.92,3,1.1,4,0.18000000000000005
060376510013,0.17,1,2.48,10,2.31
060376510014,0.0,0,0.0,0,0.0
060376510021,9.74,10,21.91,26,12.17
060376510022,0.7,1,4.23,10,3.5300000000000002
060376510023,2.36,3,4.91,8,2.5500000000000003
060376510024,3.46,5,4.74,12,1.2800000000000002
060376511011,9.95,24,8.56,25,1.3899999999999988
060376511012,12.23,62,18.13,94,5.899999999999999
060376511021,19.31,18,22.31,21,3.0
060376511022,10.15,11,100.0,79,89.85
060376512011,0.17,1,0.32,2,0.15
060376512012,3.46,3,3.47,4,0.010000000000000231
060376512013,3.3,1,3.3,1,0.0
060376512014,0.82,3,0.82,2,0.0
060376512211,2.31,6,2.74,7,0.43000000000000016
060376512212,27.67,15,35.24,20,7.57
060376512221,6.83,5,6.83,5,0.0
060376512222,4.77,4,9.71,8,4.940000000000001
060376512223,12.73,25,14.28,29,1.549999999999999
060376513021,17.81,13,19.41,16,1.6000000000000014
060376513022,0.24,1,0.27,3,0.030000000000000027
060376513023,0.0,0,0.0,0,0.0
060376513024,0.0,0,0.0,0,0.0
060376513025,0.0,0,0.0,0,0.0
060376513026,0.0,0,0.0,0,0.0
060376513041,4.41,9,18.38,23,13.969999999999999
060376513042,0.06,2,0.06,2,0.0
060376513043,0.0,0,0.0,0,0.0
060376513044,0.0,0,0.0,0,0.0
060376513045,0.0,0,0.0,0,0.0
060376514011,1.83,5,2.08,8,0.25
060376514012,1.2,2,2.74,4,1.5400000000000003
060376514021,14.64,7,16.85,8,2.210000000000001
060376514022,7.43,44,12.11,73,4.68
060376514023,3.95,4,76.01,76,72.06
060376514024,0.0,0,0.0,0,0.0
060376700011,5.94,17,6.34,19,0.39999999999999947
060376700012,9.24,39,11.86,50,2.619999999999999
060376700021,7.49,18,10.2,26,2.709999999999999
060376700022,7.31,32,8.83,32,1.5200000000000005
060376700031,12.27,38,21.34,45,9.07
060376700032,8.67,20,14.74,43,6.07
060376700033,7.41,23,8.5,25,1.0899999999999999
060376700034,5.73,17,5.83,18,0.09999999999999964
060376701011,2.31,19,12.79,22,10.479999999999999
060376701012,8.02,17,9.56,19,1.540000000000001
060376701021,13.99,26,16.49,27,2.4999999999999982
060376701022,9.33,11,9.01,11,0.3200000000000003
060376702011,0.26,1,1.17,6,0.9099999999999999
060376702012,0.23,5,0.19,3,0.04000000000000001
060376702021,0.05,1,1.07,56,1.02
060376703241,0.0,0,0.0,0,0.0
060376703242,0.0,0,0.0,0,0.0
060376703243,0.8,5,0.75,8,0.050000000000000044
060376703244,0.52,16,0.56,19,0.040000000000000036
060376703261,0.0,0,0.0,0,0.0
060376703262,0.0,0,0.24,1,0.24
060376703263,0.0,0,0.0,0,0.0
060376703281,1.57,9,1.57,9,0.0
060376703282,0.0,0,0.0,0,0.0
060376703283,0.0,0,0.0,0,0.0
060376704051,0.19,1,7.35,6,7.159999999999999
060376704052,0.68,4,50.77,39,50.09
060376704061,62.27,37,2.03,2,60.24
060376704071,0.0,0,2.53,2,2.53
060376704072,0.0,0,0.02,1,0.02
060376704073,0.0,0,0.0,0,0.0
060376704131,0.42,1,0.42,1,0.0
060376704132,0.0,0,0.0,0,0.0
060376704161,0.08,1,0.84,3,0.76
060376704162,0.89,1,0.89,1,0.0
060376704171,10.85,54,25.63,111,14.78
060376704181,0.31,1,0.56,3,0.25000000000000006
060376704182,0.0,0,0.0,0,0.0
060376705001,0.0,0,0.0,0,0.0
060376706031,0.0,0,0.0,0,0.0
060376706041,0.0,0,0.0,0,0.0
060376706042,0.56,3,59.38,91,58.82
060376706043,0.0,0,0.0,0,0.0
060376707011,2.12,4,2.93,6,0.81
060376707012,1.9,4,1.82,3,0.07999999999999985
060376707013,12.79,18,12.99,19,0.20000000000000107
060376707014,3.27,8,4.4,9,1.1300000000000003
060376707021,0.17,1,0.0,0,0.17
060376707022,0.0,0,0.0,0,0.0
060376707023,0.0,0,0.0,0,0.0
060376707024,0.0,0,0.0,0,0.0
060376707025,0.28,8,0.24,5,0.040000000000000036
060377001011,14.98,13,90.06,40,75.08
060377001012,9.42,10,14.98,19,5.5600000000000005
060377001013,20.43,8,4.6,11,15.83
060377001014,3.0,7,6.95,15,3.95
060377001015,6.52,7,8.37,11,1.8499999999999996
060377001021,4.46,7,4.84,8,0.3799999999999999
060377001022,13.69,22,49.0,41,35.31
060377001023,6.42,26,11.28,39,4.859999999999999
060377002001,0.17,3,5.19,7,5.0200000000000005
060377002002,0.03,1,1.13,2,1.0999999999999999
060377002003,0.0,0,0.0,0,0.0
060377002004,1.17,2,1.92,3,0.75
060377002005,10.37,19,13.17,24,2.8000000000000007
060377002006,16.41,28,23.0,41,6.59
060377003001,8.12,19,26.34,45,18.22
060377003002,11.0,18,18.24,29,7.239999999999998
060377003003,9.15,17,13.08,22,3.9299999999999997
060377003004,0.0,1,0.0,0,0.0
060377004001,11.88,48,15.84,60,3.959999999999999
060377004002,7.69,21,16.82,55,9.129999999999999
060377004003,6.36,42,26.3,60,19.94
060377004004,23.53,120,26.58,175,3.049999999999997
060377005011,8.51,25,27.58,55,19.07
060377005012,6.95,15,18.95,25,12.0
060377005013,14.92,26,18.34,40,3.42
060377005021,14.91,22,100.0,232,85.09
060377005022,10.19,16,24.59,34,14.4
060377005023,8.69,8,13.44,12,4.75
060377006001,0.0,0,0.0,0,0.0
060377006002,0.0,0,0.0,0,0.0
060377006003,0.09,1,0.21,3,0.12
060377006004,0.0,0,0.0,0,0.0
060377006005,0.0,0,0.0,0,0.0
060377007001,0.0,0,0.0,0,0.0
060377007002,0.0,0,4.2,3,4.2
060377007003,0.19,1,9.46,3,9.270000000000001
060377008011,0.0,0,3.87,2,3.87
060377008012,5.14,17,24.53,36,19.39
060377008013,22.93,167,45.73,231,22.799999999999997
060377008014,0.0,0,5.68,8,5.68
060377008021,8.17,23,20.82,57,12.65
060377008022,13.35,32,19.82,43,6.470000000000001
060377008023,2.86,5,8.39,13,5.530000000000001
060377009011,5.71,12,15.12,27,9.41
060377009012,5.7,19,15.33,35,9.629999999999999
060377009013,7.4,14,9.21,18,1.8100000000000005
060377009014,7.12,39,15.32,82,8.2
060377009021,3.28,3,8.46,12,5.1800000000000015
060377009022,6.75,14,9.07,20,2.3200000000000003
060377009023,1.7,4,10.24,30,8.540000000000001
060377009024,4.56,14,13.8,31,9.240000000000002
060377010001,6.6,16,25.05,44,18.450000000000003
060377010002,7.99,36,24.99,65,17.0
060377010003,1.85,2,5.37,9,3.52
060377010004,0.8,4,0.92,4,0.12
060377010005,0.0,1,0.0,1,0.0
060377012011,1.55,10,1.73,11,0.17999999999999994
060377012012,0.0,0,0.0,0,0.0
060377012013,0.0,0,0.0,0,0.0
060377012014,0.0,0,0.0,0,0.0
060377012015,2.27,11,3.45,17,1.1800000000000002
060377012021,0.0,0,0.18,1,0.18
060377012022,4.02,9,4.83,12,0.8100000000000005
060377013021,2.29,5,3.21,7,0.9199999999999999
060377013022,7.02,13,8.4,15,1.3800000000000008
060377013023,5.49,11,4.88,10,0.6100000000000003
060377013041,0.0,0,0.0,0,0.0
060377013042,0.72,3,0.72,3,0.0
060377013043,1.21,2,0.0,1,1.21
060377013044,5.53,19,6.14,22,0.6099999999999994
060377014021,4.76,4,13.1,3,8.34
060377014022,0.0,0,0.0,0,0.0
060377014023,5.4,8,17.84,20,12.44
060377014024,4.94,6,4.94,7,0.0
060377015011,5.71,11,10.64,15,4.930000000000001
060377015012,10.1,14,12.15,16,2.0500000000000007
060377015013,5.33,12,9.64,15,4.3100000000000005
060377015021,71.94,59,26.12,42,45.81999999999999
060377015022,15.86,27,21.7,40,5.84
060377015023,16.1,34,19.64,37,3.539999999999999
060377016011,3.83,4,6.34,13,2.51
060377016012,2.3,11,3.63,13,1.33
060377016013,4.68,12,6.21,17,1.5300000000000002
060377016014,2.04,4,5.93,12,3.8899999999999997
060377016021,14.58,21,19.26,29,4.6800000000000015
060377016022,13.41,30,21.92,46,8.510000000000002
060377016023,7.67,17,18.01,29,10.340000000000002
060377017011,5.33,12,47.71,44,42.38
060377017012,4.76,5,10.71,15,5.950000000000001
060377017013,6.22,11,9.1,17,2.88
060377017021,12.0,27,19.59,44,7.59
060377017022,18.72,42,29.39,62,10.670000000000002
060377017023,15.04,37,27.55,55,12.510000000000002
060377018011,7.17,7,31.59,42,24.42
060377018012,0.0,0,0.0,0,0.0
060377018013,6.96,37,10.75,54,3.79
060377018014,4.26,8,15.57,31,11.31
060377018021,2.35,3,2.74,4,0.3900000000000001
060377018022,2.54,9,3.54,13,1.0
060377018023,8.52,20,9.03,23,0.5099999999999998
060377018024,2.15,11,14.88,63,12.73
060377019021,16.72,62,51.05,183,34.33
060377019022,38.34,102,57.28,131,18.939999999999998
060377019023,6.87,47,88.53,223,81.66
060377020021,4.67,18,8.38,25,3.710000000000001
060377020022,8.72,52,10.17,56,1.4499999999999993
060377020023,7.42,19,6.94,17,0.47999999999999954
060377020024,3.6,8,6.51,7,2.9099999999999997
060377021021,0.0,0,0.18,2,0.18
060377021022,3.76,11,4.05,12,0.29000000000000004
060377021023,7.21,10,6.91,9,0.2999999999999998
060377021024,18.61,90,26.4,85,7.789999999999999
060377021025,0.0,0,0.0,0,0.0
060377021026,7.94,13,7.94,13,0.0
060377021027,0.0,0,0.0,0,0.0
060377022011,1.39,10,1.57,12,0.18000000000000016
060377022012,0.0,0,0.0,0,0.0
060377022013,4.8,9,6.8,14,2.0
060377022014,10.45,29,13.15,36,2.700000000000001
060377022015,5.01,6,4.59,5,0.41999999999999993
060377022021,22.16,17,20.85,14,1.3099999999999987
060377022022,5.55,16,5.49,15,0.05999999999999961
060377022023,0.0,0,0.0,0,0.0
060377022024,0.0,0,0.0,0,0.0
060377022025,0.48,1,0.48,1,0.0
060377023001,2.36,4,10.94,16,8.58
060377023002,0.29,2,20.49,24,20.2
060377023003,0.24,1,0.44,2,0.2
060377023004,5.21,20,7.38,30,2.17
060377023005,2.96,16,10.37,24,7.409999999999999
060377024001,8.78,31,13.16,29,4.380000000000001
060377024002,8.68,40,16.64,51,7.960000000000001
060377024003,18.87,45,21.99,44,3.1199999999999974
060377024004,3.69,17,20.0,56,16.31
060377024005,19.73,114,20.77,105,1.0399999999999991
060377025011,2.24,11,8.93,27,6.6899999999999995
060377025012,0.0,0,0.43,1,0.43
060377025013,0.0,0,0.82,2,0.82
060377025014,0.24,1,0.0,0,0.24
060377025015,3.81,15,4.51,15,0.6999999999999997
060377025021,0.6,2,6.5,20,5.9
060377025022,0.79,1,15.8,18,15.010000000000002
060377025023,0.0,0,0.0,0,0.0
060377026001,0.0,0,8.2,2,8.2
060377026002,0.0,0,0.0,0,0.0
060377026003,44.98,5,44.84,4,0.13999999999999346
060377026004,9.37,52,7.65,40,1.7199999999999989
060377026005,9.52,14,9.09,14,0.4299999999999997
060377026006,100.0,53,6.83,10,93.17
060377027001,0.7,7,1.66,8,0.96
060377027002,3.08,13,4.06,15,0.9799999999999995
060377027003,15.26,35,10.26,31,5.0
060377027004,2.28,9,1.5,4,0.7799999999999998
060377028011,18.76,81,18.85,90,0.08999999999999986
060377028012,12.1,53,11.7,55,0.40000000000000036
060377028013,17.15,73,17.32,77,0.1700000000000017
060377028021,6.42,24,4.41,18,2.01
060377028022,9.17,53,4.97,32,4.2
060377028031,23.48,73,28.08,67,4.599999999999998
060377028032,20.73,44,17.51,26,3.219999999999999
060377028033,29.27,133,27.81,119,1.4600000000000009
060377029001,13.58,3,0.0,0,13.58
060377029002,0.0,0,0.0,0,0.0
060377029003,52.27,2,0.0,0,52.27
060377029004,7.23,232,1.86,8,5.37
060377030021,2.26,7,1.03,6,1.2299999999999998
060377030022,0.15,1,0.0,0,0.15
060377030023,6.62,8,4.79,4,1.83
060377030024,3.13,8,8.26,9,5.13
060377030031,3.33,2,7.32,9,3.99
060377030032,85.22,51,100.0,111,14.780000000000001
060377030033,0.0,0,1.67,1,1.67
060377030034,0.0,0,20.25,7,20.25
060377031001,0.19,1,1.31,1,1.12
060377031002,0.34,2,0.0,0,0.34
060377031003,4.14,17,3.34,10,0.7999999999999998
060377031004,2.69,18,6.39,30,3.6999999999999997
060377031005,6.13,20,5.68,18,0.4500000000000002
060377031006,5.64,12,5.95,12,0.3100000000000005
060377032001,2.81,35,2.71,36,0.10000000000000009
060377032002,0.22,1,0.44,2,0.22
060377032003,1.51,3,1.51,3,0.0
060377032004,0.21,1,0.81,4,0.6000000000000001
060377032005,0.47,3,0.0,0,0.47
060377032006,8.59,63,7.84,59,0.75
060378001011,1.45,3,1.81,7,0.3600000000000001
060378001012,0.0,0,0.0,0,0.0
060378001031,1.08,8,0.35,9,0.7300000000000001
060378001032,0.03,1,3.71,13,3.68
060378001041,0.16,29,0.48,19,0.31999999999999995
060378002021,0.02,2,0.1,2,0.08
060378002022,0.0,0,0.0,0,0.0
060378002023,0.0,0,1.65,2,1.65
060378002041,9.03,105,15.15,104,6.120000000000001
060378002042,0.25,6,3.54,31,3.29
060378002051,0.0,0,0.0,0,0.0
060378002052,0.0,0,13.74,9,13.74
060378002061,0.41,10,3.49,32,3.08
060378002062,0.11,2,0.0,2,0.11
060378003241,6.25,7,65.9,36,59.650000000000006
060378003242,0.0,0,0.47,1,0.47
060378003243,0.26,1,0.26,1,0.0
060378003244,19.17,35,80.89,98,61.72
060378003251,7.6,5,7.6,5,0.0
060378003252,3.06,6,4.68,10,1.6199999999999997
060378003281,0.63,7,0.32,8,0.31
060378003331,8.73,22,29.4,70,20.669999999999998
060378003341,11.15,5,0.15,5,11.0
060378003342,0.0,0,0.0,0,0.0
060378003343,0.0,0,0.0,0,0.0
060378003351,0.0,0,8.98,17,8.98
060378003352,0.0,0,0.0,0,0.0
060378003353,0.24,11,15.57,81,15.33
060378003354,0.09,5,0.11,9,0.020000000000000004
060378003361,5.57,43,14.89,165,9.32
060378003362,0.03,3,0.08,7,0.05
060378003371,0.07,1,2.2,4,2.1300000000000003
060378003372,7.73,22,22.28,41,14.55
060378003381,0.58,1,0.58,1,0.0
060378003382,0.0,0,0.0,0,0.0
060378003383,0.0,0,0.0,0,0.0
060378003384,8.6,5,8.6,5,0.0
060378003385,1.7,8,33.63,46,31.930000000000003
060378004061,0.0,2,0.0,0,0.0
060378004062,0.13,1,0.3,3,0.16999999999999998
060378004101,0.08,4,0.52,10,0.44
060378004111,0.19,3,0.59,5,0.39999999999999997
060378004112,1.16,2,1.13,2,0.030000000000000027
060378004121,0.11,1,0.11,1,0.0
060378004122,0.48,5,3.55,13,3.07
060378005041,1.55,64,3.63,124,2.08
060378005061,0.07,2,0.05,3,0.020000000000000004
060378005062,5.53,6,8.41,11,2.88
060378005063,0.04,3,0.25,2,0.21
060379001021,0.01,3,0.09,29,0.08
060379001031,0.24,3,0.18,2,0.06
060379001032,0.0,0,0.4,2,0.4
060379001033,0.21,3,0.33,5,0.12000000000000002
060379001041,0.82,11,2.54,45,1.7200000000000002
060379001042,0.02,2,0.07,3,0.05
060379001043,0.15,10,4.36,60,4.21
060379003011,0.0,0,2.28,7,2.28
060379005011,0.0,0,0.0,0,0.0
060379005012,8.42,37,15.08,50,6.66
060379005013,5.42,12,4.84,14,0.5800000000000001
060379005041,5.41,37,7.22,40,1.8099999999999996
060379005042,0.62,3,0.93,5,0.31000000000000005
060379005043,0.0,0,0.0,0,0.0
060379005051,5.39,5,5.67,6,0.28000000000000025
060379005052,0.0,0,0.98,1,0.98
060379005061,0.0,0,0.0,0,0.0
060379005062,7.73,2,7.73,2,0.0
060379005081,0.0,0,0.0,0,0.0
060379005082,0.0,0,0.0,0,0.0
060379005091,0.0,0,0.0,0,0.0
060379005092,0.0,0,10.85,7,10.85
060379005093,0.0,0,0.0,0,0.0
060379005101,0.0,0,0.0,0,0.0
060379005102,0.0,0,0.0,0,0.0
060379005103,0.79,1,4.01,1,3.2199999999999998
060379006021,0.86,3,3.36,3,2.5
060379006022,2.35,26,2.38,23,0.029999999999999805
060379006061,1.0,5,3.46,7,2.46
060379006062,7.29,41,11.49,57,4.2
060379006071,4.68,72,4.8,67,0.1200000000000001
060379006072,0.0,0,0.31,1,0.31
060379006081,5.82,9,2.41,8,3.41
060379006082,0.0,0,0.0,0,0.0
060379006091,0.0,0,0.65,1,0.65
060379006092,0.0,0,0.0,0,0.0
060379006093,2.23,5,21.97,12,19.74
060379006101,0.39,4,1.13,12,0.7399999999999999
060379006102,1.43,1,5.52,2,4.09
060379006111,0.0,0,0.0,0,0.0
060379006112,5.13,1,0.0,0,5.13
060379007011,11.79,26,19.73,34,7.940000000000001
060379007012,16.15,12,13.95,24,2.1999999999999993
060379007013,6.31,6,11.49,12,5.180000000000001
060379007014,14.93,15,17.5,13,2.5700000000000003
060379007031,16.39,25,39.73,74,23.339999999999996
